concept,lang1,form1,ipa1,lang2,form2,ipa2,label
654_two,pol,dwa,dva,ukr,два,dwɑ,1
553_hungry__530_grey,spa,hambriento,ambɾjento,pol,szary,ʂaɾɨ,0
546_diligent,ukr,старанний,stɑrɑnːɪj,fra,appliqué,apliˈke,0
971_rinse,rus,полоскать,pəɫɐskaˑtʲ,spa,enjuagar,eɴxwaɣaɾ,0
223_reason,pol,powód,pɔvut,rus,повод,pɔˑvət,1
555_naked,ukr,голий,ɦɔlɪj,spa,desnudo,deznuðo,0
350_meat__302_supportrest,fra,viande,vjɑ̃ːd,spa,soporte,sopoɾte,0
212_joy,pol,radość,ɾadɔɕt͡ɕ,rus,радость,raˑdəstʲ,1
389_scarf__405_village,ces,šátek,ʃaːtɛk,spa,aldea,aldea,0
966_sew,rus,шить,ʃɨˑtʲ,spa,coser,koseɾ,0
493_smooth__103_shore,ukr,рівний,rʲiwnɪj,ita,riva,riva,0
103_shore__721_ring,ita,riva,riva,ukr,дзвонити,d͡zwɔnɪtɪ,0
532_cheap__108_island,rus,дешевый,dʲɪʃovɨj,rus,остров,ɔˑstrəf,0
499_blunt,spa,sin filo,sin_filo,ita,smussato,zmusːato,0
283_weight__900_give,fra,poids,pwa,ita,regalare,reɡalare,0
489_thin,pol,cienki,t͡ɕɛŋki,ita,sottile,sotːile,0
1013_payfor__346_kettle,rus,заплатить,zəpɫɐtʲiˑtʲ,ces,kotel,kotɛl,0
126_claw,rus,коготь,kɔˑɡətʲ,fra,serre,sɛːʁ,0
704_boil,ces,vřít,vr̝iːt,ita,bollire,bolːire,0
469_august,ces,srpen,srpɛn,spa,agosto,aɣosto,0
697_burn,pol,palić się,palit͡ɕ_ɕɛ̃,fra,brûler,bʁyˈle,0
500_heavy,pol,ciężki,t͡ɕɛ̃ʂki,ita,pesante,pezante,0
685_change__413_grave,spa,alternar,alteɾnaɾ,ces,hrob,ɦrop,0
857_tie,rus,вязать,vʲɪ|zaˑtʲ,fra,attacher,ataˈʃe,0
303_pole,ces,tyč,tɪt͡ʃ,ita,pèrtica,pɛrtika,0
864_spread,ces,mazat,mazat,ukr,намазати,nɑmɑzɑtɪ,1
196_boy__24_breast,spa,chico,t͡ʃiko,ces,prsa,prsa,0
893_damage,ukr,зашкодити,zɑʂkɔdɪtɪ,ita,danneggiare,danːedd͡ʒare,0
698_smoke,pol,dymić,dɨmit͡ɕ,spa,humear,wmeaɾ,0
292_load,ukr,вантаж,wɑntɑʐ,spa,carga,kaɾɣa,0
315_shelf,ces,regál,rɛɡaːl,spa,estantería,estanteɾia,0
307_house__647_who,fra,maison,mɛˈzɔ̃,rus,кто,ktɔˑ,0
53_odour,spa,olor,oloɾ,ita,odore,odore,1
795_beannoyed,rus,сердиться,sʲɪrdʲiˑtʲsʲɪ,spa,enfadarse,eɱfaðaɾse,0
242_calm,ces,klid,klɪt,ita,calma,kalma,0
315_shelf,ukr,полиця,pɔlɪt͡sʲɑ,ita,scaffale,skafːale,0
388_pillow,fra,oreiller,ɔʁɛˈje,ita,cuscino,kuʃːino,0
462_january,ukr,січень,sʲiʈ͡ʂɛnʲ,ita,gennaio,d͡ʒenːaio,0
535_blind__559_bad,rus,слепой,slɪpɔˑj,ita,cattivo,katːivo,0
14_chin,spa,barbilla,baɾβiʝa,ita,mento,mento,0
600_atfirst,pol,najpierw,najpiɛɾv,ita,dapprima,dapːrima,0
335_figure,pol,figura,fiɡuɾa,rus,фигура,fʲiɡuˑrə,1
833_drop__275_tip,ita,lasciare cadere,laʃːare_kadere,ukr,кінчик,kinʈ͡ʂɪk,0
829_light,spa,encender,enθendeɾ,ita,incendiare,int͡ʃendiare,1
761_hurry__945_dwell,fra,se dépêcher,sədepɛˈʃe,spa,vivir,biβiɾ,0
909_guide,fra,guider,ɡiˈde,ita,guidare,ɡuidare,1
369_knot,ukr,вузол,wuzɔl,spa,nudo,nuðo,0
283_weight,ukr,вага,wɑɦɑ,rus,вес,vʲeˑs,1
21_belly,pol,brzuch,bʐux,ita,ventre,ventre,0
820_open,pol,otworzyć,ɔtfɔʐɨt͡ɕ,rus,открыть,ɐtkrɨˑtʲ,0
933_annoy,ces,pohoršit,poɦorʃɪt,rus,сердить,sʲɪrdʲiˑtʲ,1
500_heavy,pol,ciężki,t͡ɕɛ̃ʂki,fra,lourd,luːʁ,0
262_stroke,ukr,штрих,ʂtrɪx,spa,raya,ɾaʝa,0
564_new__761_hurry,rus,новый,nɔˑvɨj,fra,se dépêcher,sədepɛˈʃe,0
276_end,spa,cabo,kaβo,ita,estremità,estremita,0
518_delicious__61_wind,fra,appétissant,apetiˈsɑ̃,fra,vent,vɑ̃,0
324_spade,fra,bêche,bɛʃ,spa,pala,pala,0
395_pain,fra,douleur,duˈlœːʁ,ita,dolore,dolore,1
521_sour,pol,kwaśny,kfaɕnɨ,ita,aspro,aspro,0
764_jump,ces,skákat,skaːkat,rus,прыгать,prɨˑɡətʲ,0
205_daughter,ukr,дочка,dɔʈ͡ʂkɑ,rus,дочь,dɔˑt͡ʃʲ,1
346_kettle__660_eight,rus,котел,kɐtʲoɫ,ces,osm,osm,0
297_west__329_nail,ukr,захід,zɑxid,ces,hřebík,ɦr̝ɛbiːk,0
237_call__126_claw,pol,wołanie,vɔwaniɛ,ces,dráp,draːp,0
45_brain,spa,encéfalo,enθefalo,ita,cervello,t͡ʃervelːo,0
730_shout,ukr,кричати,krɪʈ͡ʂɑtɪ,rus,кричать,krʲit͡ʃaˑtʲ,1
630_infrontof,ukr,перед,pɛrɛd,spa,antes de,antes_ðe,0
616_down,rus,вниз,vnʲiˑs,fra,en bas,ɑ̃ˈbɑ,0
845_turnturnaround,spa,revolver,ɾeβolβeɾ,ita,rivoltare,rivoltare,1
392_strength,ita,forza,fort͡sa,ita,fortezza,fortett͡sa,1
696_fall,ukr,падати,pɑdɑtɪ,fra,tomber,tɔ̃ˈbe,0
649_whereto__609_there,spa,hacia dónde,aθja_ðonde,fra,là,la,0
288_oar,fra,aviron,aviˈʁɔ̃,ita,remo,remo,0
204_son__314_bed,pol,syn,sɨn,ces,postel,postɛl,0
574_near,ukr,близький,blɪzʲkɪj,fra,lié,lje,0
55_dream,fra,songe,sɔ̃ːʒ,spa,ensueño,ensweɲo,0
516_raw,fra,cru,kʁy,fra,brut,bʁyt,1
544_stupid,spa,tonto,tonto,ita,stùpido,stupido,0
907_wake__86_drop,fra,éveiller,evɛˈje,spa,gota,ɡota,0
556_sad__447_age,fra,triste,tʁist,ukr,літа,lʲitɑ,0
109_flower,rus,цветок,t͡svʲɪtɔˑk,ita,fiore,fiore,0
235_word,pol,słowo,swɔvɔ,ita,parola,parola,0
392_strength,ukr,сила,sɪlɑ,ita,fortezza,fortett͡sa,0
155_owl,ita,gufo,ɡufo,ita,civetta,t͡ʃivetːa,0
955_feed,ukr,харчувати,xɑrʈ͡ʂuwɑtɪ,spa,echar de comer,et͡ʃaɾ_ðe_komeɾ,0
825_touch,rus,трогать,trɔˑɡətʲ,spa,tocar,tokaɾ,0
206_brother__826_connect,fra,frère,fʁɛːʁ,ces,spojit,spojɪt,0
382_comb,fra,peigne,ˈpɛɲ,ita,pèttine,pɛtːine,1
631_behind,rus,за,zaˑ,rus,позади,pəzɐdʲiˑ,1
797_beafraidof__937_shove,ukr,боятися,bɔjɑtɪsʲɑ,ita,spìngere,spind͡ʒere,0
449_time,ces,čas,t͡ʃas,fra,temps,tɑ̃,1
132_animal,pol,zwierzę,zviɛʐɛ̃,fra,animal,aniˈmal,0
169_fly,pol,mucha,muxa,spa,mosca,moska,1
223_reason,ukr,причина,prɪʈ͡ʂɪnɑ,spa,causa,kau̯sa,0
989_name__585_together,ces,nazvat,nazvat,ukr,спільно,spʲilʲnɔ,0
796_beafraid__577_right,ukr,боятися,bɔjɑtɪsʲɑ,pol,prawy,pɾavɨ,0
876_keep__1014_pay,fra,conserver,kɔ̃sɛʁˈve,rus,платить,pɫɐtʲiˑtʲ,0
173_mushroom,spa,seta,seta,ita,fungo,fuŋɡo,0
631_behind,ces,za,za,ita,dietro,dietro,0
233_language__518_delicious,fra,langage,lɑ̃ˈɡaːʒ,spa,sabroso,saβɾoso,0
280_size,ces,velikost,vɛlɪkost,fra,grandeur,ɡʁɑ̃ˈdœːʁ,0
576_left,ukr,лівий,lʲiwɪj,fra,gauche,ɡoːʃ,0
216_wish__325_shovel,pol,życzenie,ʐɨʈ͡ʂɛniɛ,ces,lopata,lopata,0
276_end,ces,konec,konɛt͡s,fra,bout,bu,0
933_annoy,ces,zlobit,zlobɪt,fra,agacer,aɡaˈse,0
53_odour,ces,vůně,vuːɲɛ,rus,запах,zaˑpəx,0
685_change,rus,меняться,mʲɪnʲaˑtʲsʲɪ,spa,alternar,alteɾnaɾ,0
698_smoke__798_flee,rus,дымить,dɨmʲiˑtʲ,rus,убегать,ubʲeˑɡətʲ,0
859_break,ces,lomit,lomɪt,fra,rompre,ˈʁɔ̃ːpʁə,0
668_fifty__205_daughter,spa,cincuenta,θiŋkwenta,ces,dcera,tː͡sɛra,0
970_wipe__460_autumn,ces,utřít,udr̝iːt,ces,podzim,podzɪm,0
722_tinkle__736_drink,fra,cliqueter,klikˈte,ukr,пити,pɪtɪ,0
201_parents,ces,rodiče,rodɪt͡ʃɛ,rus,родители,rɐdʲiˑtʲɪli,1
678_sit,ces,sedět,sɛɟɛt,spa,estar sentado,estaɾ_sentaðo,0
85_current,spa,corriente,korjente,ita,corrente,korːente,1
717_shine__700_freeze,ukr,блищати,blɪʂʈ͡ʂɑtɪ,ukr,змерзнути,zmɛrznutɪ,0
839_alter,rus,изменить,jɨzmʲɪnʲiˑtʲ,spa,modificar,moðifikaɾ,0
305_staff,spa,bastón,baston,ita,asta,asta,0
980_decorate,fra,décorer,dekɔˈʁe,ita,ornare,ornare,0
460_autumn__960_cook,spa,otoño,otoɲo,ukr,приготувати,prɪɦɔtuwɑtɪ,0
828_hangup,pol,powiesić,pɔviɛɕit͡ɕ,ukr,повісити,pɔvisɪtɪ,1
866_cut,ces,střihat,zdr̝ɪɦat,fra,trancher,tʁɑ̃ˈʃe,0
703_dry,ces,schnout,sxnoʊ̯t,rus,сохнуть,sɔˑxnutʲ,1
857_tie__139_dog,fra,lier,lje,rus,собака,sɐbaˑkə,0
321_roof__586_long,ita,tetto,tetːo,ita,a lungo,a_luŋɡo,0
720_chime__42_vein,fra,sonner,sɔˈne,pol,żyła,ʐɨwa,0
651_why,ces,proč,prot͡ʃ,pol,dlaczego,dlaʈ͡ʂɛɡɔ,0
661_nine,ces,devět,dɛvjɛt,rus,девять,dʲeˑvʲɪtʲ,1
255_sort,ukr,рід,rʲid,rus,вид,vʲiˑt,1
783_wait__649_whereto,fra,attendre,aˈtɑ̃ːdʁə,ita,dove,dove,0
599_before,ces,napřed,nabr̝ɛt,rus,раньше,raˑnʲʃə,0
569_rich__484_short,ukr,багатий,bɑɦɑtɪj,pol,krótki,kɾutki,0
892_spoil,ces,zkazit,skazɪt,ukr,зіпсувати,zʲipsuwɑtɪ,0
368_button__964_stir,fra,bouton,buˈtɔ̃,ces,zamíchat,zamiːxat,0
250_help,ces,pomoc,pomot͡s,ita,aiuto,aiuto,0
1003_measure,ces,měřit,mɲɛr̝ɪt,ita,misurare,mizurare,0
939_disturb,pol,przeszkodzić,pʂɛʂkɔd͡ʑit͡ɕ,ita,disturbare,disturbare,0
327_spoon,pol,łyżka,wɨʂka,spa,cuchara,kut͡ʃaɾa,0
296_south,ukr,південь,pʲiwdɛnʲ,rus,юг,juˑk,0
971_rinse__277_hole,rus,полоскать,pəɫɐskaˑtʲ,pol,dziura,d͡ʑuɾa,0
70_fire__130_nest,ces,oheň,oɦɛɲ,ukr,гніздо,ɦnʲizdɔ,0
987_tell__315_shelf,pol,opowiedzieć,ɔpɔviɛd͡ʑɛt͡ɕ,ces,police,polɪt͡sɛ,0
82_hoarfrost__351_corn,ukr,іній,jinʲij,ita,cereali,t͡ʃereali,0
217_desire__229_news,spa,ganas,ɡanas,spa,noticia,notiθja,0
950_fish,ces,chytat ryby,xɪtat_rɪbɪ,spa,pescar,peskaɾ,0
413_grave,pol,grób,ɡɾup,ukr,могила,mɔɦɪlɑ,0
225_talk,fra,conversation,kɔ̃vɛʁsɑˈsjɔ̃,ita,discorso,diskorzo,0
877_throw,ces,házet,ɦaːzɛt,spa,echar,et͡ʃaɾ,0
749_recover__30_finger,ces,uzdravit se,uzdravɪt_sɛ,ita,dito,dito,0
816_finish,ukr,закінчити,zɑkinʈ͡ʂɪtɪ,fra,terminer,tɛʁmiˈne,0
733_live,ces,žít,ʒiːt,pol,żyć,ʐɨt͡ɕ,1
926_rescue__577_right,pol,ocalić,ɔt͡salit͡ɕ,pol,prawy,pɾavɨ,0
637_this,ces,toto,toto,ita,ciò,t͡ʃɔ,0
532_cheap__311_table,fra,bon marché,bɔ̃maʁˈʃe,ukr,стіл,stʲil,0
1011_buy,pol,kupić,kupit͡ɕ,spa,comprar,kompɾaɾ,0
709_pass,pol,przechodzić,pʂɛxɔd͡ʑit͡ɕ,fra,passer,pɑˈse,0
419_master__605_never,ita,mastro,mastro,pol,nigdy,niɡdɨ,0
676_or,ces,nebo,nɛbo,fra,ou,u,0
62_wave__747_ache,fra,vague,vaɡ,rus,болеть,bɐleˑtʲ,0
674_athousand,rus,тысяча,tɨˑsʲɪt͡ʃə,ita,mille,milːe,0
559_bad__10_forehead,ces,špatný,ʃpatniː,pol,czoło,ʈ͡ʂɔwɔ,0
566_agedold,ces,starý,stariː,fra,âgé,aˈʒe,0
100_source__253_matter,ita,sorgente,sord͡ʒente,ita,affare,afːare,0
973_sweep__385_string,ces,mést,mɛːst,rus,веревка,vʲɪrʲovkə,0
570_familiar,ukr,знайомий,znɑjɔmɪj,spa,conocido,konoθiðo,0
879_grab__469_august,fra,agripper,aɡʁiˈpe,pol,sierpień,ɕɛɾpiɛɲ,0
157_crow,spa,corneja,koɾnexa,ita,cornacchia,kornakːja,1
202_father,rus,отец,ɐtʲeˑt͡s,fra,père,pɛːʁ,0
387_blanket,ces,přikrývka,br̝ɪkriːfka,spa,manta,manta,0
100_source,ces,pramen,pramɛn,spa,fuente,fwente,0
673_ahundred,pol,sto,stɔ,ita,cento,t͡ʃento,0
1002_forget__518_delicious,ukr,забути,zɑbutɪ,ita,squisito,skwizito,0
350_meat__674_athousand,rus,мясо,mʲaˑsə,spa,mil,mil,0
371_clothes,ces,šatstvo,ʃatzdvo,ita,vestiario,vestiario,0
995_notice,pol,zauważyć,zauvaʐɨt͡ɕ,ita,osservare,osːervare,0
322_ladder,fra,échelle,eˈʃɛl,ita,scala,skala,0
22_navel,pol,pępek,pɛmpɛk,rus,пупок,pupɔˑk,1
692_flow,ukr,текти,tɛktɪ,fra,couler,kuˈle,0
263_gap,ukr,проміжок,prɔmiʐɔk,spa,distancia,distanθja,0
384_strap,ces,řemen,r̝ɛmɛn,fra,courroie,kuˈʁwa,0
841_bow,fra,ployer,plwaˈje,ita,flettere,fletːere,0
685_change,pol,zmienić się,zmiɛnit͡ɕ_ɕɛ̃,spa,alternar,alteɾnaɾ,0
344_cup,ukr,чашка,ʈ͡ʂɑʂkɑ,ita,tazza,tatt͡sa,0
427_benefit,pol,pożytek,pɔʐɨtɛk,fra,profit,pʁɔˈfi,0
287_boat__216_wish,fra,canot,kaˈno,spa,deseo,deseo,0
977_puton__892_spoil,fra,mettre,ˈmɛtʁə,ces,zkazit,skazɪt,0
856_cutoff,ukr,відрізати,vidrʲizɑtɪ,fra,couper,kuˈpe,0
844_turnover,ukr,повернути,pɔwɛrnutɪ,ita,girare,d͡ʒirare,0
58_moon,ukr,місяць,misʲɑt͡sʲ,rus,луна,ɫunaˑ,0
499_blunt__48_liver,rus,тупой,tupɔˑj,ukr,печінка,pɛʈ͡ʂjinkɑ,0
57_sun__230_name,ukr,сонце,sɔnt͡sɛ,fra,nom,nɔ̃,0
86_drop,ces,kapka,kapka,fra,goutte,ɡut,0
133_flock__613_backward,pol,trzoda,tʂɔda,ces,zpět,spjɛt,0
35_heel,pol,pięta,piɛnta,fra,talon,taˈlɔ̃,0
855_tearoff,ces,odtrhat,otːrɦat,ukr,відірвати,vidʲirwɑtɪ,0
622_hardly,pol,ledwie,lɛdviɛ,ukr,ледве,lɛdwɛ,1
123_feather,pol,pióro,piuɾɔ,fra,plume,plym,0
874_drag,pol,wlec,vlɛt͡s,ita,trainare,trainare,0
450_day__829_light,pol,dzień,d͡ʑɛɲ,fra,allumer,alyˈme,0
954_tieup__189_glass,pol,przywiązać,pʂɨviɔ̃zat͡ɕ,spa,cristal,kɾistal,0
318_door__635_between,ita,porta,porta,spa,entre,entɾe,0
56_sky__423_business,pol,niebo,niɛbɔ,ces,obchod,opxot,0
283_weight,fra,poids,pwa,ita,peso,pezo,0
192_human,rus,человек,t͡ʃʲɪɫɐvʲeˑk,spa,ser humano,seɾ_wmano,0
489_thin,pol,cienki,t͡ɕɛŋki,spa,fino,fino,0
459_summer,rus,лето,leˑtə,ita,estate,estate,0
111_root,ukr,корінь,kɔrʲinʲ,fra,racine,ʁaˈsin,1
394_illness__86_drop,ces,nemoc,nɛmot͡s,ukr,крапля,krɑplʲɑ,0
196_boy,ukr,хлопець,xlɔpɛt͡sʲ,spa,chico,t͡ʃiko,0
894_break,ces,rozlámat,rozlaːmat,pol,złamać,zwamat͡ɕ,1
49_breath__1011_buy,ita,respiro,respiro,rus,купить,kupʲiˑtʲ,0
719_benoisy,ces,dělat hluk,ɟɛlat_ɦluk,ukr,шуміти,ʂumitɪ,0
567_young__653_one,spa,joven,xoβen,fra,un,œ̃,0
712_dropdescend,ces,klesat,klɛsat,pol,spadać,spadat͡ɕ,0
588_instantly,ces,hned,ɦnɛt,spa,en seguida,en_seɣiða,0
523_dark__341_coverlid,ces,temný,tɛmniː,ces,příklop,br̝iːklop,0
246_guest__331_hook,ita,òspite,ɔspite,ita,uncino,unt͡ʃino,0
982_speak,pol,mówić,muvit͡ɕ,rus,говорить,ɡəvɐrʲiˑtʲ,0
918_visit,pol,odwiedzić,ɔdviɛd͡ʑit͡ɕ,fra,aller voir,aˈle_ˈvwaːʁ,0
223_reason,pol,powód,pɔvut,fra,cause,koːz,0
336_doll__868_shake,rus,кукла,kuˑkɫə,spa,sacudir,sakuðiɾ,0
881_divide,ces,rozdělit,rozɟɛlɪt,fra,diviser,diviˈze,0
909_guide,ces,vést,vɛːst,pol,wieść,viɛɕt͡ɕ,1
841_bow__591_today,rus,согнуть,sɐɡnuˑtʲ,ces,dneska,dnɛska,0
844_turnover,ukr,повернути,pɔwɛrnutɪ,spa,volver,bolβeɾ,0
196_boy__589_later,fra,garçon,ɡaʁˈsɔ̃,ces,později,pozɟɛjɪ,0
352_mush,fra,purée,pyˈʁe,ita,purè,purɛ,1
57_sun__383_mirror,fra,soleil,sɔˈlɛj,rus,зеркало,zʲeˑrkəɫə,0
289_sleigh,pol,sanki,saŋki,fra,traîneau,tʁɛˈno,0
647_who,pol,kto,ktɔ,spa,quién,kjen,0
74_fog,fra,brume,bʁym,fra,brouillard,bʁuˈjaːʁ,1
83_rainbow,ces,duha,duɦa,spa,arco iris,aɾko_iɾis,0
1010_own__294_step,fra,posséder,pɔseˈde,rus,шаг,ʃaˑk,0
739_gettired,pol,zmęczyć się,zmɛnʈ͡ʂɨt͡ɕ_ɕɛ̃,spa,fatigarse,fatiɣaɾse,0
602_sometimes,rus,иногда,jɨnɐɡdaˑ,ita,qualche volta,kwalke_volta,0
174_onion__165_spider,ces,cibule,t͡sɪbulɛ,ukr,павук,pɑwuk,0
306_pipe,rus,труба,trubaˑ,ita,tubo,tubo,0
654_two__515_dirty,ita,due,due,ukr,брудний,brudnɪj,0
75_cloud,pol,chmura,xmuɾa,spa,nube,nuβe,0
682_happen,ukr,трапитися,trɑpɪtɪsʲɑ,ita,succèdere,sutt͡ʃɛdere,0
905_rock__919_meet,spa,mecer,meθeɾ,pol,spotkać,spɔtkat͡ɕ,0
90_swamp,pol,bagno,baɡnɔ,fra,marécage,maʁeˈkaːʒ,0
17_neck__9_face,ita,collo,kolːo,rus,лицо,lit͡sɔˑ,0
133_flock__419_master,ces,stádo,staːdo,ces,mistr,mɪstr,0
153_eagle,ces,orel,orɛl,pol,orzeł,ɔʐɛw,1
438_fight,ces,boj,boj,ukr,бій,bij,1
560_correct,fra,correct,kɔˈʁɛkt,spa,correcto,korekto,1
694_sway,fra,chanceler,ʃɑ̃sˈle,ita,oscillare,oʃːilːare,0
252_companion,pol,kolega,kɔlɛɡa,ukr,товариш,tɔwɑrɪʂ,0
585_together,rus,вместе,vmʲeˑstʲɪ,fra,ensemble,ɑ̃ˈsɑ̃ːblə,0
585_together,ces,dohromady,doɦromadɪ,ukr,разом,rɑzɔm,0
900_give__235_word,ukr,дарувати,dɑruwɑtɪ,ces,slovo,slovo,0
532_cheap,ukr,дешевий,dɛʂɛwɪj,fra,bon marché,bɔ̃maʁˈʃe,0
919_meet,rus,встретить,vstrʲɪtʲiˑtʲ,spa,encontrar,eŋkontɾaɾ,0
701_thaw__109_flower,ita,sciògliersi,ʃɔʎːierzi,ita,fiore,fiore,0
384_strap__163_snake,pol,rzemień,ʐɛmiɛɲ,pol,wąż,vɔ̃ʂ,0
58_moon,fra,lune,lyn,ita,luna,luna,1
629_invain,spa,en vano,en_βano,ita,invano,iɱvano,0
571_famous__637_this,rus,знаменитый,znəmʲɪnʲiˑtɨj,ita,questo,kwesto,0
180_trap,ces,past,past,fra,piège,pjɛːʒ,0
61_wind,spa,viento,bjento,ita,vento,vento,1
977_puton,ces,obléct,oblɛːt͡st,ita,indossare,indosːare,0
101_brook__450_day,ces,potok,potok,spa,día,dia,0
988_convey__531_colourful,spa,comunicar,komunikaɾ,rus,пестрый,pʲostrɨj,0
987_tell__986_request,pol,opowiedzieć,ɔpɔviɛd͡ʑɛt͡ɕ,pol,prosić,pɾɔɕit͡ɕ,0
305_staff,pol,pręt,pɾɛnt,spa,vara,baɾa,0
299_wood,pol,drzewo,dʐɛvɔ,spa,madera,maðeɾa,0
306_pipe,ces,trubka,trupka,pol,rura,ɾuɾa,1
112_tree,ces,strom,strom,ita,àlbero,albero,0
602_sometimes,ces,někdy,ɲɛɡdɪ,ukr,інколи,jinkɔlɪ,0
913_lead,ukr,керувати,kɛruwɑtɪ,spa,guiar,ɡjaɾ,0
801_lookat__425_price,ukr,поглянути,pɔɦlʲɑnutɪ,fra,prix,pʁi,0
307_house,ukr,дім,dʲim,spa,casa,kasa,0
826_connect,ces,spojit,spojɪt,rus,связать,svʲɪ|zaˑtʲ,0
565_former,ces,bývalý,biːvaliː,ukr,колишній,kɔlɪʂnʲij,0
660_eight__849_hold,rus,восемь,vɔˑsʲɪmʲ,spa,tener,teneɾ,0
138_pig,ukr,свиня,swɪnʲɑ,fra,porc,pɔːʁ,0
892_spoil__545_lazy,ces,zkazit,skazɪt,ces,líný,liːniː,0
403_way,rus,путь,puˑtʲ,fra,voie,vwa,0
686_rise__349_dish,ita,sòrgere,sɔrd͡ʒere,ukr,страва,strɑwɑ,0
651_why,pol,dlaczego,dlaʈ͡ʂɛɡɔ,fra,pourquoi,puʁˈkwa,0
961_boil,ukr,варити,wɑrɪtɪ,spa,cocer,koθeɾ,0
759_takeawalk__462_january,spa,pasear,paseaɾ,spa,enero,eneɾo,0
936_sting,ukr,вколоти,wkɔlɔtɪ,rus,уколоть,ukɐɫɔˑtʲ,1
246_guest,rus,гость,ɡəstʲ,ita,invitato,iɱvitato,0
501_beautiful,pol,ładny,wadnɨ,spa,bello,beʝo,0
342_dishes__936_sting,pol,naczynia,naʈ͡ʂɨnia,pol,ukłuć,ukwut͡ɕ,0
881_divide__461_winter,pol,podzielić,pɔd͡ʑɛlit͡ɕ,fra,hiver,iˈvɛːʁ,0
683_begin,rus,начаться,nɐt͡ʃaˑtʲsʲɪ,fra,commencer,kɔmɑ̃ˈse,0
642_he__49_breath,ukr,він,vin,spa,aliento,aljento,0
964_stir__993_think,ces,zamíchat,zamiːxat,spa,pensar,pensaɾ,0
941_conceal,ukr,сховати,sxɔwɑtɪ,spa,esconder,eskondeɾ,0
409_character,fra,lettre,ˈlɛtʁə,spa,carácter,kaɾakteɾ,0
998_understand,pol,dosłyszeć,dɔswɨʂɛt͡ɕ,ita,comprèndere,komprɛndere,0
898_give,ces,dát,daːt,ita,dare,dare,1
304_stick,ces,hůlka,ɦuːlka,ita,bacchetta,bakːetːa,0
132_animal,ukr,тварина,twɑrɪnɑ,fra,animal,aniˈmal,0
708_sink__138_pig,pol,tonąć,tɔnɔnt͡ɕ,ukr,свиня,swɪnʲɑ,0
554_sickill__999_learn,fra,malade,maˈlad,fra,apprendre,aˈpʁɑ̃ːdʁə,0
834_make,ces,udělat,uɟɛlat,rus,сделать,sdʲeˑɫətʲ,1
184_filth,pol,brud,bɾut,ita,fango,faŋɡo,0
564_new,fra,neuf,nœf,fra,nouveau,nuˈvo,1
568_poor,ces,chudý,xudiː,spa,pobre,poβɾe,0
989_name,ces,nazvat,nazvat,pol,nazwać,nazvat͡ɕ,1
471_october__160_fish,fra,octobre,ɔkˈtɔbʁə,fra,poisson,pwaˈsɔ̃,0
574_near,rus,близкий,bliˑzkij,ita,vicino,vit͡ʃino,0
1010_own,ukr,мати,mɑtɪ,spa,poseer,poseeɾ,0
920_assemble,ces,shromáždit se,zɦromaːʒdɪt_sɛ,pol,zgromadzić się,zɡɾɔmad͡ʑit͡ɕ_ɕɛ̃,1
726_bark__810_hear,ces,štěkat,ʃcɛkat,spa,oír,oiɾ,0
923_dance,pol,pląsać,plɔ̃sat͡ɕ,ita,danzare,dant͡sare,0
126_claw,ces,dráp,draːp,ces,pazneht,paznɛxt,0
294_step__3_nose,fra,pas,pɑ,spa,nariz,naɾiθ,0
979_comb,ces,učesat,ut͡ʃɛsat,pol,uczesać,uʈ͡ʂɛsat͡ɕ,1
493_smooth__847_lift,ukr,гладенький,ɦlɑdɛnʲkɪj,ukr,підняти,pʲidnʲɑtɪ,0
350_meat__75_cloud,spa,carne,kaɾne,ita,nube,nube,0
186_gold__688_shine,ces,zlato,zlato,pol,świecić,ɕfiɛt͡ɕit͡ɕ,0
41_blood__661_nine,pol,krew,kɾɛv,ukr,дев’ять,dɛwjɑtʲ,0
531_colourful__699_rain,pol,barwny,baɾvnɨ,fra,pleuvoir,plœˈvwaːʁ,0
176_grain,ces,zrno,zrno,spa,grano,ɡɾano,0
576_left,ces,levý,lɛviː,pol,lewy,lɛvɨ,1
225_talk,ces,rozhovor,rozɦovor,spa,conversación,kombeɾsaθjon,0
321_roof__841_bow,spa,techo,tet͡ʃo,fra,ployer,plwaˈje,0
448_end,rus,окончание,ɐkɐnt͡ʃaˑnʲijə,spa,fin,fin,0
228_message__790_like,pol,wiadomość,viadɔmɔɕt͡ɕ,ukr,любити,lʲubɪtɪ,0
813_can,pol,móc,mut͡s,fra,savoir,saˈvwaːʁ,0
844_turnover,ukr,повернути,pɔwɛrnutɪ,rus,повернуть,pəvʲɪrnuˑtʲ,1
24_breast,ces,prsa,prsa,ukr,груди,ɦrudɪ,0
730_shout__566_agedold,fra,crier,kʁiˈe,ces,starý,stariː,0
491_firmsolid,spa,sólido,soliðo,ita,sodo,sodo,0
827_cover,ukr,покрити,pɔkrɪtɪ,rus,покрыть,pɐkrɨˑtʲ,1
336_doll,pol,lalka,lalka,spa,muñeca,muɲeka,0
856_cutoff,ces,uřezat,ur̝ɛzat,fra,couper,kuˈpe,0
512_open,ces,otevřený,otɛvr̝ɛniː,spa,abierto,aβjeɾto,0
472_november,ukr,листопад,lɪstɔpɑd,rus,ноябрь,nɐjaˑbrʲ,0
73_weather,ces,počasí,pot͡ʃasiː,spa,tiempo,tjempo,0
